Set parameter TimeLimit to value 7200
Setting GBD: A two-stage implementation of the stage-of-the-art generalized Benders decomposition (GBD) approach proposed by Lin & Tian (2021).

----------------- start of the first stage -----------------

Iter     Best Incumbent      BestBound     Gap      Time  #VioCuts
5615        1517714.513    1892117.677    19.8    6931.4         1
5616        1517714.513    1892117.677    19.8    6932.6         1
5617        1517714.513    1892117.677    19.8    6933.9         1
5618        1517714.513    1892117.677    19.8    6935.0         1
5619        1517714.513    1892117.677    19.8    6936.1         1
5620        1517714.513    1892117.677    19.8    6937.3         1
5621        1517714.513    1892117.677    19.8    6938.4         1
5622        1517714.513    1892117.677    19.8    6939.6         1
5623        1517714.513    1892117.677    19.8    6940.7         1
5624        1517714.513    1892117.677    19.8    6941.9         1
5625        1517714.513    1892117.677    19.8    6943.0         1
5626        1517714.513    1892117.677    19.8    6944.2         1
5627        1517714.513    1892117.677    19.8    6945.3         1
5628        1517714.513    1892117.677    19.8    6946.5         1
5629        1517714.513    1892117.677    19.8    6947.6         1
5630        1517714.513    1892117.677    19.8    6948.9         1
5631        1517714.513    1892117.677    19.8    6950.0         1
5632        1517714.513    1892117.677    19.8    6951.2         1
5633        1517714.513    1892117.677    19.8    6952.3         1
5634        1517714.513    1892117.677    19.8    6953.4         1
5635        1517714.513    1892117.677    19.8    6954.5         1
5636        1517714.513    1892117.677    19.8    6955.7         1
5637        1517714.513    1892117.677    19.8    6956.8         1
5638        1517714.513    1892117.677    19.8    6958.0         1
5639        1517714.513    1892117.677    19.8    6959.1         1
5640        1517714.513    1892117.677    19.8    6960.3         1
5641        1517714.513    1892117.677    19.8    6961.4         1
5642        1517714.513    1892117.677    19.8    6962.6         1
5643        1517714.513    1892117.677    19.8    6963.9         1
5644        1517714.513    1892117.677    19.8    6965.0         1
5645        1517714.513    1892117.677    19.8    6966.2         1
5646        1517714.513    1892117.677    19.8    6967.3         1
5647        1517714.513    1892117.677    19.8    6968.5         1
5648        1517714.513    1892117.677    19.8    6969.6         1
5649        1517714.513    1892117.677    19.8    6970.7         1
5650        1517714.513    1892117.677    19.8    6971.9         1
5651        1517714.513    1892117.677    19.8    6973.0         1
5652        1517714.513    1892117.677    19.8    6974.2         1
5653        1517714.513    1892117.677    19.8    6975.3         1
5654        1517714.513    1892117.677    19.8    6976.5         1
5655        1517714.513    1892117.677    19.8    6977.7         1
5656        1517714.513    1892117.677    19.8    6978.9         1
5657        1517714.513    1892117.677    19.8    6980.1         1
5658        1517714.513    1892117.677    19.8    6981.2         1
5659        1517714.513    1892117.677    19.8    6982.4         1
5660        1517714.513    1892117.677    19.8    6983.6         1
5661        1517714.513    1892117.677    19.8    6984.7         1
5662        1517714.513    1892117.677    19.8    6985.8         1
5663        1517714.513    1892117.677    19.8    6987.0         1
5664        1517714.513    1892117.677    19.8    6988.1         1
5665        1517714.513    1892117.677    19.8    6989.3         1
5666        1517714.513    1892117.677    19.8    6990.4         1
5667        1517714.513    1892117.677    19.8    6991.5         1
5668        1517714.513    1892117.677    19.8    6992.8         1
5669        1517714.513    1892117.677    19.8    6994.0         1
5670        1517714.513    1892117.677    19.8    6995.2         1
5671        1517714.513    1892117.677    19.8    6996.3         1
5672        1517714.513    1892117.677    19.8    6997.5         1
5673        1517714.513    1892117.677    19.8    6998.6         1
5674        1517714.513    1892117.677    19.8    6999.8         1
5675        1517714.513    1892117.677    19.8    7000.9         1
5676        1517714.513    1892117.677    19.8    7002.1         1
5677        1517714.513    1892117.677    19.8    7003.2         1
5678        1517714.513    1892117.677    19.8    7004.4         1
5679        1517714.513    1892117.677    19.8    7005.6         1
5680        1517714.513    1892117.677    19.8    7006.7         1
5681        1517714.513    1892117.677    19.8    7008.1         1
5682        1517714.513    1892117.677    19.8    7009.2         1
5683        1517714.513    1892117.677    19.8    7010.4         1
5684        1517714.513    1892117.677    19.8    7011.5         1
5685        1517714.513    1892117.677    19.8    7012.7         1
5686        1517714.513    1892117.677    19.8    7013.8         1
5687        1517714.513    1892117.677    19.8    7015.0         1
5688        1517714.513    1892117.677    19.8    7016.1         1
5689        1517714.513    1892117.677    19.8    7017.3         1
5690        1517714.513    1892117.677    19.8    7018.5         1
5691        1517714.513    1892117.677    19.8    7019.6         1
5692        1517714.513    1892117.677    19.8    7020.7         1
5693        1517714.513    1892117.677    19.8    7021.9         1
5694        1517714.513    1892117.677    19.8    7023.2         1
5695        1517714.513    1892117.677    19.8    7024.4         1
5696        1517714.513    1892117.677    19.8    7025.5         1
5697        1517714.513    1892117.677    19.8    7026.7         1
5698        1517714.513    1892117.677    19.8    7027.8         1
5699        1517714.513    1892117.677    19.8    7029.0         1
5700        1517714.513    1892117.677    19.8    7030.2         1
5701        1517714.513    1892117.677    19.8    7031.3         1
5702        1517714.513    1892117.677    19.8    7032.4         1
5703        1517714.513    1892117.677    19.8    7033.6         1
5704        1517714.513    1892117.677    19.8    7034.7         1
5705        1517714.513    1892117.677    19.8    7035.9         1
5706        1517714.513    1892117.677    19.8    7037.0         1
5707        1517714.513    1892117.677    19.8    7038.3         1
5708        1517714.513    1892117.677    19.8    7039.5         1
5709        1517714.513    1892117.677    19.8    7040.6         1
5710        1517714.513    1892117.677    19.8    7041.8         1
5711        1517714.513    1892117.677    19.8    7042.9         1
5712        1517714.513    1892117.677    19.8    7044.1         1
5713        1517714.513    1892117.677    19.8    7045.2         1
5714        1517714.513    1892117.677    19.8    7046.4         1
5715        1517714.513    1892117.677    19.8    7047.5         1
5716        1517714.513    1892117.677    19.8    7048.6         1
5717        1517714.513    1892117.677    19.8    7049.8         1
5718        1517714.513    1892117.677    19.8    7051.0         1
5719        1517714.513    1892117.677    19.8    7052.2         1
5720        1517714.513    1892117.677    19.8    7053.5         1
5721        1517714.513    1892117.677    19.8    7054.7         1
5722        1517714.513    1892117.677    19.8    7055.9         1
5723        1517714.513    1892117.677    19.8    7057.0         1
5724        1517714.513    1892117.677    19.8    7058.2         1
5725        1517714.513    1892117.677    19.8    7059.3         1
5726        1517714.513    1892117.677    19.8    7060.5         1
5727        1517714.513    1892117.677    19.8    7061.7         1
5728        1517714.513    1892117.677    19.8    7062.9         1
5729        1517714.513    1892117.677    19.8    7064.0         1
5730        1517714.513    1892117.677    19.8    7065.2         1
5731        1517714.513    1892117.677    19.8    7066.4         1
5732        1517714.513    1892117.677    19.8    7067.6         1
5733        1517714.513    1892117.677    19.8    7068.9         1
5734        1517714.513    1892117.677    19.8    7070.1         1
5735        1517714.513    1892117.677    19.8    7071.3         1
5736        1517714.513    1892117.677    19.8    7072.5         1
5737        1517714.513    1892117.677    19.8    7073.7         1
5738        1517714.513    1892117.677    19.8    7074.8         1
5739        1517714.513    1892117.677    19.8    7076.0         1
5740        1517714.513    1892117.677    19.8    7077.1         1
5741        1517714.513    1892117.677    19.8    7078.3         1
5742        1517714.513    1892117.677    19.8    7079.4         1
5743        1517714.513    1892117.677    19.8    7080.6         1
5744        1517714.513    1892117.677    19.8    7081.7         1
5745        1517714.513    1892117.677    19.8    7083.0         1
5746        1517714.513    1892117.677    19.8    7084.2         1
5747        1517714.513    1892117.677    19.8    7085.3         1
5748        1517714.513    1892117.677    19.8    7086.5         1
5749        1517714.513    1892117.677    19.8    7087.7         1
5750        1517714.513    1892117.677    19.8    7088.8         1
5751        1517714.513    1892117.677    19.8    7090.0         1
5752        1517714.513    1892117.677    19.8    7091.2         1
5753        1517714.513    1892117.677    19.8    7092.3         1
